paper_id,title,publication_date,journal,authors,citation_count,concepts
W2888610405,Quantum technologies with optically interfaced solid-state spins,2018-08-21,N/A,"D. D. Awschalom, Ronald Hanson, Jörg Wrachtrup, Brian B. Zhou",829,https://openalex.org/C190463098|Quantum technology|0.74353117;https://openalex.org/C2778870898|Spins|0.7138046;https://openalex.org/C89143813|Quantum sensor|0.55935585;https://openalex.org/C203087015|Qubit|0.54916275;https://openalex.org/C186468114|Quantum network|0.54230136;https://openalex.org/C169699857|Quantum information|0.53201294;https://openalex.org/C58053490|Quantum computer|0.51305354;https://openalex.org/C121332964|Physics|0.49771956;https://openalex.org/C84114770|Quantum|0.46917158;https://openalex.org/C161166931|Quantum simulator|0.4530489;https://openalex.org/C15706264|Quantum state|0.45032042;https://openalex.org/C95013731|Quantum metrology|0.44504052;https://openalex.org/C5320026|Quantum information science|0.43145365;https://openalex.org/C49040817|Optoelectronics|0.36005583;https://openalex.org/C171250308|Nanotechnology|0.32799384;https://openalex.org/C192562407|Materials science|0.29669827;https://openalex.org/C190474826|Open quantum system|0.28864878;https://openalex.org/C121040770|Quantum entanglement|0.2577622;https://openalex.org/C26873012|Condensed matter physics|0.25646716;https://openalex.org/C62520636|Quantum mechanics|0.22145939
W2087256203,Theory of Quantum Error Correction for General Noise,2000-03-13,N/A,"Emanuel Knill, Raymond Laflamme, Lorenza Viola",826,https://openalex.org/C51003876|Quantum error correction|0.6435542;https://openalex.org/C103088060|Error detection and correction|0.54296833;https://openalex.org/C41008148|Computer science|0.5353658;https://openalex.org/C2780009758|Measure (data warehouse)|0.5071852;https://openalex.org/C169699857|Quantum information|0.5040728;https://openalex.org/C17020691|Operator (biology)|0.45264626;https://openalex.org/C2776760102|Code (set theory)|0.44773334;https://openalex.org/C11413529|Algorithm|0.4236862;https://openalex.org/C41241483|Quantum capacity|0.41297376;https://openalex.org/C99498987|Noise (video)|0.4127858;https://openalex.org/C84114770|Quantum|0.41161454;https://openalex.org/C118615104|Discrete mathematics|0.37347987;https://openalex.org/C33923547|Mathematics|0.34452334;https://openalex.org/C62520636|Quantum mechanics|0.29885852;https://openalex.org/C121332964|Physics|0.18812624;https://openalex.org/C186468114|Quantum network|0.17443281;https://openalex.org/C154945302|Artificial intelligence|0.06496796;https://openalex.org/C55493867|Biochemistry|0.0;https://openalex.org/C185592680|Chemistry|0.0;https://openalex.org/C177264268|Set (abstract data type)|0.0;https://openalex.org/C77088390|Database|0.0;https://openalex.org/C158448853|Repressor|0.0;https://openalex.org/C86339819|Transcription factor|0.0;https://openalex.org/C115961682|Image (mathematics)|0.0;https://openalex.org/C104317684|Gene|0.0;https://openalex.org/C199360897|Programming language|0.0
W2163142987,Experimental demonstration of quantum memory for light,2004-11-01,N/A,"Brian Julsgaard, Jacob Sherson, J. I. Cirac, Jaromı́r Fiurášek, E. S. Polzik",821,https://openalex.org/C121332964|Physics|0.6179772;https://openalex.org/C15706264|Quantum state|0.5825657;https://openalex.org/C84114770|Quantum|0.5573877;https://openalex.org/C89143813|Quantum sensor|0.54995316;https://openalex.org/C22984246|Quantum imaging|0.53398603;https://openalex.org/C169699857|Quantum information|0.52965635;https://openalex.org/C5320026|Quantum information science|0.51731896;https://openalex.org/C48983235|Light field|0.41456574;https://openalex.org/C62520636|Quantum mechanics|0.41433337;https://openalex.org/C186468114|Quantum network|0.3808244;https://openalex.org/C184779094|Atomic physics|0.33249664;https://openalex.org/C120665830|Optics|0.23615941;https://openalex.org/C121040770|Quantum entanglement|0.15821514
W2044444923,Atom-chip-based generation of entanglement for quantum metrology,2010-03-30,N/A,"Max F. Riedel, Pascal Böhi, Yun Li, Theodor W. Hänsch, Alice Sinatra, Philipp Treutlein",815,https://openalex.org/C95013731|Quantum metrology|0.8737582;https://openalex.org/C121040770|Quantum entanglement|0.79191613;https://openalex.org/C89143813|Quantum sensor|0.7567547;https://openalex.org/C121332964|Physics|0.74538153;https://openalex.org/C190463098|Quantum technology|0.5708501;https://openalex.org/C184551789|Atom interferometer|0.55146736;https://openalex.org/C62520636|Quantum mechanics|0.54250234;https://openalex.org/C84114770|Quantum|0.5120242;https://openalex.org/C58312451|Atom (system on chip)|0.44347566;https://openalex.org/C169699857|Quantum information|0.43602931;https://openalex.org/C2781181686|Coherence (philosophical gambling strategy)|0.4258461;https://openalex.org/C196597080|Atomic clock|0.41064826;https://openalex.org/C190474826|Open quantum system|0.32659647;https://openalex.org/C166689943|Interferometry|0.31840444;https://openalex.org/C186468114|Quantum network|0.29943597;https://openalex.org/C23576306|Astronomical interferometer|0.29396176;https://openalex.org/C41008148|Computer science|0.069094956;https://openalex.org/C149635348|Embedded system|0.0
W2000884742,An elementary quantum network of single atoms in optical cavities,2012-04-01,N/A,"Stephan Ritter, Christian Nölleke, Carolin Hahn, Andreas Reiserer, Andreas Neuzner, Manuel Uphoff, Martin Mücke, Eden Figueroa, J. Bochmann, Gerhard Rempe",810,https://openalex.org/C186468114|Quantum network|0.8058077;https://openalex.org/C169699857|Quantum information|0.5660949;https://openalex.org/C5320026|Quantum information science|0.5264576;https://openalex.org/C84114770|Quantum|0.5074803;https://openalex.org/C121040770|Quantum entanglement|0.5051859;https://openalex.org/C190463098|Quantum technology|0.49824905;https://openalex.org/C203087015|Qubit|0.48811683;https://openalex.org/C184720557|Topology (electrical circuits)|0.4774747;https://openalex.org/C187486625|Quantum channel|0.4633736;https://openalex.org/C190474826|Open quantum system|0.4529282;https://openalex.org/C41008148|Computer science|0.43750218;https://openalex.org/C121332964|Physics|0.43213898;https://openalex.org/C58053490|Quantum computer|0.41874358;https://openalex.org/C62520636|Quantum mechanics|0.32963005;https://openalex.org/C127413603|Engineering|0.082121134;https://openalex.org/C119599485|Electrical engineering|0.07958421
W2144733224,Room-Temperature Quantum Bit Memory Exceeding One Second,2012-06-07,N/A,"Peter C. Maurer, Georg Kucsko, Christian Latta, Liang Jiang, Norman Y. Yao, Steven Bennett, Fernando Pastawski, David Hunger, Nicholas Chisholm, Matthew Markham, Daniel J. Twitchen, J. I. Cirac, Mikhail D. Lukin",807,https://openalex.org/C58053490|Quantum computer|0.64840984;https://openalex.org/C47091857|Coherence time|0.6058653;https://openalex.org/C2781181686|Coherence (philosophical gambling strategy)|0.59595627;https://openalex.org/C84114770|Quantum|0.5933394;https://openalex.org/C203087015|Qubit|0.5845801;https://openalex.org/C2985428132|Quantum memory|0.54262567;https://openalex.org/C2778870898|Spins|0.49523965;https://openalex.org/C186468114|Quantum network|0.49502653;https://openalex.org/C169699857|Quantum information|0.486555;https://openalex.org/C121332964|Physics|0.44287345;https://openalex.org/C42704618|Spin (aerodynamics)|0.41541636;https://openalex.org/C71987851|Impurity|0.41343945;https://openalex.org/C62520636|Quantum mechanics|0.37120408;https://openalex.org/C26873012|Condensed matter physics|0.32838178;https://openalex.org/C97355855|Thermodynamics|0.0
W2001597879,Deterministic Single-Photon Source for Distributed Quantum Networking,2002-07-19,N/A,"Axel Kuhn, Markus Hennrich, Gerhard Rempe",797,https://openalex.org/C121332964|Physics|0.74574155;https://openalex.org/C159317903|Photon|0.7375022;https://openalex.org/C74939445|Cavity quantum electrodynamics|0.6311608;https://openalex.org/C2778204307|Finesse|0.5635335;https://openalex.org/C190269828|Optical cavity|0.5394543;https://openalex.org/C186468114|Quantum network|0.53937066;https://openalex.org/C68717125|Quantum optics|0.5371156;https://openalex.org/C5320026|Quantum information science|0.5068148;https://openalex.org/C169699857|Quantum information|0.46357682;https://openalex.org/C89143813|Quantum sensor|0.44568175;https://openalex.org/C184779094|Atomic physics|0.3997606;https://openalex.org/C84114770|Quantum|0.39806432;https://openalex.org/C49040817|Optoelectronics|0.3768925;https://openalex.org/C62520636|Quantum mechanics|0.33753997;https://openalex.org/C520434653|Laser|0.33357465;https://openalex.org/C190474826|Open quantum system|0.26388627;https://openalex.org/C121040770|Quantum entanglement|0.113306135;https://openalex.org/C169268690|Fabry–Pérot interferometer|0.07185805
W2051446825,Quantum Random Access Memory,2008-04-21,N/A,"Vittorio Giovannetti, Seth Lloyd, Lorenzo Maccone",796,https://openalex.org/C121040770|Quantum entanglement|0.6195787;https://openalex.org/C41008148|Computer science|0.5836317;https://openalex.org/C27753989|Superposition principle|0.56375957;https://openalex.org/C2985428132|Quantum memory|0.5329975;https://openalex.org/C203087015|Qubit|0.51324296;https://openalex.org/C84114770|Quantum|0.4962924;https://openalex.org/C58053490|Quantum computer|0.47540173;https://openalex.org/C101722063|Random access|0.4500957;https://openalex.org/C2994168587|Random access memory|0.42691368;https://openalex.org/C51003876|Quantum error correction|0.4143105;https://openalex.org/C186468114|Quantum network|0.39763045;https://openalex.org/C121332964|Physics|0.3342719;https://openalex.org/C62520636|Quantum mechanics|0.31603873;https://openalex.org/C9390403|Computer hardware|0.18053886;https://openalex.org/C31258907|Computer network|0.14874935
W2725161044,Ground-to-satellite quantum teleportation,2017-08-07,N/A,"Ji-Gang Ren, Ping Xu, Hai-Lin Yong, Liang Zhang, Sheng-Kai Liao, Juan Yin, Wei-Yue Liu, Wenqi Cai, Meng Yang, Li Li, Kui-Xing Yang, Xuan Han, Yongqiang Yao, Li Ji, Wu Haiyan, Song Wan, Lei Liu, Dingquan Liu, Yaowu Kuang, Zhiping He, Peng Shang, Cheng Guo, Ruhua Zheng, Kai Tian, Zhencai Zhu, Nai-Le Liu, Chao‐Yang Lu, Rong Shu, Yu-Ao Chen, Cheng-Zhi Peng, Jianyu Wang, Jian-Wei Pan",794,https://openalex.org/C91717678|Quantum teleportation|0.8024348;https://openalex.org/C187486625|Quantum channel|0.7035524;https://openalex.org/C121332964|Physics|0.6347952;https://openalex.org/C186468114|Quantum network|0.59049606;https://openalex.org/C154255573|Teleportation|0.56365454;https://openalex.org/C187678412|Superdense coding|0.5287775;https://openalex.org/C5320026|Quantum information science|0.47525045;https://openalex.org/C159317903|Photon|0.45277387;https://openalex.org/C203087015|Qubit|0.4362364;https://openalex.org/C62520636|Quantum mechanics|0.37412882;https://openalex.org/C58053490|Quantum computer|0.36328506;https://openalex.org/C184720557|Topology (electrical circuits)|0.34454188;https://openalex.org/C169699857|Quantum information|0.3237698;https://openalex.org/C84114770|Quantum|0.27529317;https://openalex.org/C121040770|Quantum entanglement|0.26471016;https://openalex.org/C33923547|Mathematics|0.1340633;https://openalex.org/C114614502|Combinatorics|0.0
W1980473219,Enhanced Sensitivity of Photodetection via Quantum Illumination,2008-09-12,N/A,Seth Lloyd,793,https://openalex.org/C85604662|Photodetection|0.9400196;https://openalex.org/C121040770|Quantum entanglement|0.79720366;https://openalex.org/C99498987|Noise (video)|0.64226484;https://openalex.org/C121332964|Physics|0.61215234;https://openalex.org/C2779843651|SIGNAL (programming language)|0.5649964;https://openalex.org/C2776646148|Ghost imaging|0.5594306;https://openalex.org/C21200559|Sensitivity (control systems)|0.5332311;https://openalex.org/C84114770|Quantum|0.51542175;https://openalex.org/C94915269|Detector|0.4950656;https://openalex.org/C89143813|Quantum sensor|0.4403574;https://openalex.org/C120665830|Optics|0.44009325;https://openalex.org/C23125352|Photodetector|0.422995;https://openalex.org/C62520636|Quantum mechanics|0.2966119;https://openalex.org/C186468114|Quantum network|0.19580048;https://openalex.org/C41008148|Computer science|0.18540701;https://openalex.org/C24326235|Electronic engineering|0.08603722;https://openalex.org/C154945302|Artificial intelligence|0.079420716;https://openalex.org/C115961682|Image (mathematics)|0.06790501;https://openalex.org/C199360897|Programming language|0.0;https://openalex.org/C127413603|Engineering|0.0
W2019499399,Interferometric detection of optical phase shifts at the Heisenberg limit,1993-08-30,N/A,"Murray Holland, K. Burnett",793,https://openalex.org/C166689943|Interferometry|0.94292897;https://openalex.org/C2778361524|Heisenberg limit|0.8637159;https://openalex.org/C121332964|Physics|0.8360131;https://openalex.org/C12296473|Mach–Zehnder interferometer|0.64371675;https://openalex.org/C180214583|Quantum limit|0.6411299;https://openalex.org/C151201525|Limit (mathematics)|0.6351115;https://openalex.org/C44280652|Phase (matter)|0.61073464;https://openalex.org/C159317903|Photon|0.5465266;https://openalex.org/C114852677|Fock space|0.50986755;https://openalex.org/C120665830|Optics|0.47174558;https://openalex.org/C68717125|Quantum optics|0.46510157;https://openalex.org/C184551789|Atom interferometer|0.4362688;https://openalex.org/C23576306|Astronomical interferometer|0.43474627;https://openalex.org/C181543814|Uncertainty principle|0.42831537;https://openalex.org/C84114770|Quantum|0.42813534;https://openalex.org/C62520636|Quantum mechanics|0.37025365;https://openalex.org/C169699857|Quantum information|0.17787346;https://openalex.org/C134306372|Mathematical analysis|0.0;https://openalex.org/C186468114|Quantum network|0.0;https://openalex.org/C33923547|Mathematics|0.0
W2145278478,Beating the channel capacity limit for linear photonic superdense coding,2008-03-23,N/A,"Julio T. Barreiro, Tzu-Chieh Wei, Paul G. Kwiat",787,https://openalex.org/C121332964|Physics|0.8631629;https://openalex.org/C121040770|Quantum entanglement|0.70932597;https://openalex.org/C187486625|Quantum channel|0.62122655;https://openalex.org/C5320026|Quantum information science|0.6156497;https://openalex.org/C159317903|Photon|0.5944515;https://openalex.org/C187678412|Superdense coding|0.5575218;https://openalex.org/C62520636|Quantum mechanics|0.54567844;https://openalex.org/C97744766|Channel capacity|0.50793487;https://openalex.org/C206040425|Amplitude damping channel|0.47345608;https://openalex.org/C20788544|Photonics|0.45091328;https://openalex.org/C127162648|Channel (broadcasting)|0.43864313;https://openalex.org/C186468114|Quantum network|0.42736405;https://openalex.org/C84114770|Quantum|0.3861622;https://openalex.org/C41008148|Computer science|0.22618383;https://openalex.org/C76155785|Telecommunications|0.2190718
W2025363053,"Entanglement, Nonlinear Dynamics, and the Heisenberg Limit",2009-03-10,N/A,"Luca Pezzè, Augusto Smerzi",784,https://openalex.org/C2778361524|Heisenberg limit|0.80336636;https://openalex.org/C121332964|Physics|0.7806643;https://openalex.org/C121040770|Quantum entanglement|0.7736552;https://openalex.org/C95013731|Quantum metrology|0.7557197;https://openalex.org/C62520636|Quantum mechanics|0.5555841;https://openalex.org/C21200559|Sensitivity (control systems)|0.52523947;https://openalex.org/C180214583|Quantum limit|0.5243847;https://openalex.org/C121864883|Statistical physics|0.50288385;https://openalex.org/C151201525|Limit (mathematics)|0.5025759;https://openalex.org/C158622935|Nonlinear system|0.4979124;https://openalex.org/C203087015|Qubit|0.46425515;https://openalex.org/C99498987|Noise (video)|0.45690292;https://openalex.org/C84114770|Quantum|0.44888157;https://openalex.org/C29406490|Fisher information|0.42802116;https://openalex.org/C72659945|Shot noise|0.41685507;https://openalex.org/C139356082|Quantum discord|0.20698231;https://openalex.org/C33923547|Mathematics|0.103963405;https://openalex.org/C186468114|Quantum network|0.098270625;https://openalex.org/C120665830|Optics|0.093381435;https://openalex.org/C41008148|Computer science|0.09290904;https://openalex.org/C105795698|Statistics|0.08747172;https://openalex.org/C134306372|Mathematical analysis|0.08570099;https://openalex.org/C94915269|Detector|0.076369286;https://openalex.org/C24326235|Electronic engineering|0.0;https://openalex.org/C154945302|Artificial intelligence|0.0;https://openalex.org/C127413603|Engineering|0.0;https://openalex.org/C115961682|Image (mathematics)|0.0
